epoch,step,train_loss,train_mae_scaled,val_loss,val_mae_scaled
0,116,,,0.3277435302734375,0.6952387690544128
0,116,0.3717438280582428,0.7746762037277222,,
1,233,,,0.31006863713264465,0.6675567626953125
1,233,0.3144700825214386,0.6740564703941345,,
2,350,,,0.292962908744812,0.6365950703620911
2,350,0.29231151938438416,0.635736882686615,,
3,467,,,0.2797882854938507,0.6057701110839844
3,467,0.26623883843421936,0.590156614780426,,
4,584,,,0.2748890817165375,0.5945255160331726
4,584,0.23337790369987488,0.5337792634963989,,
5,701,,,0.23582057654857635,0.5155373811721802
5,701,0.19719523191452026,0.46916109323501587,,
6,818,,,0.23757092654705048,0.5023524761199951
6,818,0.16546183824539185,0.41403672099113464,,
7,935,,,0.2013520449399948,0.4580148756504059
7,935,0.13612137734889984,0.3642706871032715,,
8,1052,,,0.1860019564628601,0.4375123679637909
8,1052,0.11431340873241425,0.3279304504394531,,
9,1169,,,0.1694144457578659,0.4106203019618988
9,1169,0.09382987022399902,0.2918977439403534,,
10,1286,,,0.16850674152374268,0.4173480272293091
10,1286,0.07916947454214096,0.2659721076488495,,
11,1403,,,0.15100017189979553,0.37199097871780396
11,1403,0.06624327600002289,0.24095945060253143,,
12,1520,,,0.16123837232589722,0.3811355233192444
12,1520,0.05569329857826233,0.22022128105163574,,
13,1637,,,0.13300466537475586,0.344257116317749
13,1637,0.04872516542673111,0.20563368499279022,,
14,1754,,,0.12248209863901138,0.33894169330596924
14,1754,0.04135654494166374,0.18889303505420685,,
15,1871,,,0.12939120829105377,0.337103009223938
15,1871,0.03729516267776489,0.17850254476070404,,
16,1988,,,0.14188620448112488,0.3473523259162903
16,1988,0.03277187421917915,0.16787850856781006,,
17,2105,,,0.14219070971012115,0.344413161277771
17,2105,0.029113762080669403,0.15790802240371704,,
18,2222,,,0.11353864520788193,0.31343087553977966
18,2222,0.02693942002952099,0.15249529480934143,,
19,2339,,,0.12860746681690216,0.3317696154117584
19,2339,0.02374514378607273,0.1437520831823349,,
20,2456,,,0.10817322134971619,0.31245115399360657
20,2456,0.021875251084566116,0.13893581926822662,,
21,2573,,,0.11378169804811478,0.32163020968437195
21,2573,0.02044009417295456,0.13449671864509583,,
22,2690,,,0.10969194024801254,0.3109329342842102
22,2690,0.018430432304739952,0.12888553738594055,,
23,2807,,,0.10942186415195465,0.300153523683548
23,2807,0.016143815591931343,0.12042883038520813,,
24,2924,,,0.10272371768951416,0.29651838541030884
24,2924,0.016083113849163055,0.11982192099094391,,
25,3041,,,0.12640292942523956,0.3225749731063843
25,3041,0.01446565892547369,0.1136975884437561,,
26,3158,,,0.1033153161406517,0.29554998874664307
26,3158,0.012979729101061821,0.10762514173984528,,
27,3275,,,0.11199796199798584,0.2981789708137512
27,3275,0.012518594041466713,0.10627080500125885,,
28,3392,,,0.09844367951154709,0.28230395913124084
28,3392,0.011514951474964619,0.10166038572788239,,
29,3509,,,0.11594223231077194,0.3058381676673889
29,3509,0.011721661314368248,0.1022910326719284,,
30,3626,,,0.1042465940117836,0.28821948170661926
30,3626,0.011278142221271992,0.10030215978622437,,
31,3743,,,0.10158292204141617,0.2881114184856415
31,3743,0.01046772114932537,0.09675443917512894,,
32,3860,,,0.106542207300663,0.30251580476760864
32,3860,0.01054405514150858,0.09701327234506607,,
33,3977,,,0.108011893928051,0.2933281362056732
33,3977,0.009788869880139828,0.09302973747253418,,
