epoch,step,train_loss,train_mae_scaled,val_loss,val_mae_scaled
0,105,,,0.2704620659351349,0.5611810684204102
0,105,0.33733808994293213,0.6636373996734619,,
1,211,,,0.21689456701278687,0.4877769649028778
1,211,0.24682728946208954,0.5202814936637878,,
2,317,,,0.17436523735523224,0.4169538617134094
2,317,0.17471444606781006,0.41726231575012207,,
3,423,,,0.14919589459896088,0.3854198157787323
3,423,0.12523066997528076,0.33618950843811035,,
4,529,,,0.14152838289737701,0.3845965564250946
4,529,0.0889962688088417,0.27497243881225586,,
5,635,,,0.10994147509336472,0.3341663181781769
5,635,0.06462408602237701,0.22944925725460052,,
6,741,,,0.10342901200056076,0.33177319169044495
6,741,0.04667168855667114,0.18986386060714722,,
7,847,,,0.0966651663184166,0.32196933031082153
7,847,0.03547915071249008,0.16535381972789764,,
8,953,,,0.09412261843681335,0.3145228326320648
8,953,0.025535089895129204,0.13988882303237915,,
9,1059,,,0.08154063671827316,0.30221590399742126
9,1059,0.018511006608605385,0.11659117788076401,,
10,1165,,,0.09011776745319366,0.3106500804424286
10,1165,0.016280721873044968,0.11527612060308456,,
11,1271,,,0.07683467864990234,0.2935486137866974
11,1271,0.012581569142639637,0.10022257268428802,,
12,1377,,,0.07701805979013443,0.2945125997066498
12,1377,0.010160869918763638,0.09124695509672165,,
13,1483,,,0.07145551592111588,0.28522664308547974
13,1483,0.008435867726802826,0.08495118468999863,,
14,1589,,,0.07397573441267014,0.2917279601097107
14,1589,0.00745352590456605,0.08049018681049347,,
15,1695,,,0.0731203481554985,0.29016539454460144
15,1695,0.006032525096088648,0.07124605774879456,,
16,1801,,,0.07376313954591751,0.2916989326477051
16,1801,0.005001673940569162,0.06565577536821365,,
17,1907,,,0.07288802415132523,0.28867849707603455
17,1907,0.0047419131733477116,0.06489478796720505,,
18,2013,,,0.07223785668611526,0.29023346304893494
18,2013,0.003800497855991125,0.05798935145139694,,
19,2119,,,0.07133583724498749,0.2839561402797699
19,2119,0.0038335949648171663,0.05943816527724266,,
20,2225,,,0.07106242328882217,0.2844417095184326
20,2225,0.0035242484882473946,0.05678890272974968,,
21,2331,,,0.07256053388118744,0.2864908277988434
21,2331,0.003593808738514781,0.05822129547595978,,
22,2437,,,0.06935878098011017,0.28303515911102295
22,2437,0.00304108252748847,0.05454640090465546,,
23,2543,,,0.07403068989515305,0.2915320098400116
23,2543,0.002945560496300459,0.053855374455451965,,
24,2649,,,0.06889781355857849,0.2819955050945282
24,2649,0.00270848092623055,0.05336960777640343,,
25,2755,,,0.06809264421463013,0.2823822498321533
25,2755,0.0022364421747624874,0.04759740084409714,,
26,2861,,,0.0724065750837326,0.28850072622299194
26,2861,0.0023010284639894962,0.04779760539531708,,
27,2967,,,0.06958786398172379,0.28375449776649475
27,2967,0.0026079313829541206,0.05130835250020027,,
28,3073,,,0.06948918104171753,0.280904620885849
28,3073,0.002211757702752948,0.046742070466279984,,
29,3179,,,0.0727829784154892,0.2880334258079529
29,3179,0.0023061095271259546,0.04845672845840454,,
30,3285,,,0.07326434552669525,0.2911412715911865
30,3285,0.0028719434048980474,0.05316935479640961,,
31,3391,,,0.0689316987991333,0.2815399765968323
31,3391,0.002634045435115695,0.052254270762205124,,
32,3497,,,0.06958130747079849,0.28364434838294983
32,3497,0.0028367640916258097,0.054392777383327484,,
33,3603,,,0.07083597779273987,0.28214943408966064
33,3603,0.002612076932564378,0.05243881419301033,,
34,3709,,,0.06988827139139175,0.2824519872665405
34,3709,0.0023722059559077024,0.05082643777132034,,
35,3815,,,0.07103612273931503,0.286450058221817
35,3815,0.0020031651947647333,0.046370428055524826,,
36,3921,,,0.07011468708515167,0.2827591598033905
36,3921,0.0019547150004655123,0.045281361788511276,,
37,4027,,,0.0681615099310875,0.28113624453544617
37,4027,0.0012723234249278903,0.03632992133498192,,
38,4133,,,0.06897483021020889,0.28125983476638794
38,4133,0.0005311069544404745,0.022856468334794044,,
39,4239,,,0.06768783181905746,0.27906203269958496
39,4239,0.00029382959473878145,0.016640782356262207,,
40,4345,,,0.06729893386363983,0.2787530720233917
40,4345,0.00018765473214443773,0.01245828066021204,,
41,4451,,,0.06781543046236038,0.2798055410385132
41,4451,0.00012723825057037175,0.009321277029812336,,
42,4557,,,0.06760123372077942,0.2790186405181885
42,4557,0.00010588111763354391,0.007839827798306942,,
43,4663,,,0.06806620955467224,0.2801278829574585
43,4663,9.135391883319244e-05,0.007020886521786451,,
44,4769,,,0.067906454205513,0.27938562631607056
44,4769,7.635341899003834e-05,0.005763038992881775,,
45,4875,,,0.06799019128084183,0.27983590960502625
45,4875,6.876189581817016e-05,0.005277235060930252,,
46,4981,,,0.06806754320859909,0.2800450325012207
46,4981,6.032160672475584e-05,0.004566502757370472,,
47,5087,,,0.06782227754592896,0.2798401713371277
47,5087,5.3654723160434514e-05,0.004171138629317284,,
48,5193,,,0.06763818114995956,0.2794821858406067
48,5193,5.0435541197657585e-05,0.004118060227483511,,
49,5299,,,0.0678185299038887,0.2796824276447296
49,5299,4.912337681162171e-05,0.00426049530506134,,
50,5405,,,0.06764529645442963,0.2794059216976166
50,5405,5.511418203241192e-05,0.00523360725492239,,
51,5511,,,0.06769952178001404,0.27969276905059814
51,5511,6.383679283317178e-05,0.006392995826900005,,
52,5617,,,0.06753985583782196,0.27933505177497864
52,5617,5.6784188927849755e-05,0.005828953348100185,,
53,5723,,,0.06774643063545227,0.2796804904937744
53,5723,3.7076995795359835e-05,0.003730619326233864,,
54,5829,,,0.06792648881673813,0.27990466356277466
54,5829,3.1690127798356116e-05,0.0028768491465598345,,
55,5935,,,0.06783310323953629,0.2797996699810028
55,5935,2.9735054340562783e-05,0.002661879174411297,,
56,6041,,,0.06785253435373306,0.27978813648223877
56,6041,2.7307261916575953e-05,0.002209622412919998,,
57,6147,,,0.06779120117425919,0.2797452509403229
57,6147,2.5721399651956744e-05,0.002031423384323716,,
58,6253,,,0.06788607686758041,0.2799109220504761
58,6253,2.443545417918358e-05,0.001893391483463347,,
59,6359,,,0.06772175431251526,0.2796436548233032
59,6359,2.3180427888291888e-05,0.0017732518026605248,,
60,6465,,,0.06776304543018341,0.2797345221042633
60,6465,2.2644924683845602e-05,0.001928964164108038,,
61,6571,,,0.0678054690361023,0.27971595525741577
61,6571,2.2195876226760447e-05,0.0020716541912406683,,
62,6677,,,0.06773810088634491,0.279528945684433
62,6677,2.1827783712069504e-05,0.0021580674219876528,,
63,6783,,,0.06781415641307831,0.27978938817977905
63,6783,2.0077573935850523e-05,0.0018895346438512206,,
64,6889,,,0.06787041574716568,0.2798992097377777
64,6889,1.8113116311724298e-05,0.0013489184202626348,,
65,6995,,,0.06781955808401108,0.279781311750412
65,6995,1.730116127873771e-05,0.0010796701535582542,,
66,7101,,,0.06784556806087494,0.2798592150211334
66,7101,1.6664729628246278e-05,0.000990291708149016,,
67,7207,,,0.06784497946500778,0.27988511323928833
67,7207,1.62170035764575e-05,0.0009131835540756583,,
68,7313,,,0.06781496107578278,0.2798159718513489
68,7313,1.5810588593012653e-05,0.000953978335019201,,
69,7419,,,0.06786232441663742,0.2798961102962494
69,7419,1.530921144876629e-05,0.000909231195691973,,
70,7525,,,0.06781768798828125,0.27982860803604126
70,7525,1.4969712538004387e-05,0.001133544254116714,,
71,7631,,,0.06783588975667953,0.2798539698123932
71,7631,1.4516976989398245e-05,0.001087829819880426,,
72,7737,,,0.06782478839159012,0.27985695004463196
72,7737,1.417770363332238e-05,0.001145733636803925,,
73,7843,,,0.0678560808300972,0.27987948060035706
73,7843,1.3967479389975779e-05,0.0012656723847612739,,
74,7949,,,0.06785552203655243,0.27987825870513916
74,7949,1.3252120879769791e-05,0.001125103677622974,,
75,8055,,,0.06780526041984558,0.2798043489456177
75,8055,1.246789179276675e-05,0.0008454666822217405,,
76,8161,,,0.06785145401954651,0.27990078926086426
76,8161,1.2149558642704505e-05,0.0007949953433126211,,
77,8267,,,0.06787612289190292,0.2799319922924042
77,8267,1.1800919310189784e-05,0.0007236312376335263,,
78,8373,,,0.0678294450044632,0.2798832952976227
78,8373,1.1537233149283566e-05,0.0007541794329881668,,
79,8479,,,0.06786977499723434,0.2799411118030548
79,8479,1.1179489774804097e-05,0.0006686330307275057,,
80,8585,,,0.0678352564573288,0.2798902094364166
80,8585,1.0867466698982753e-05,0.0006456106202676892,,
81,8691,,,0.06787894666194916,0.27992886304855347
81,8691,1.0642460438248236e-05,0.0007025485392659903,,
82,8797,,,0.06788811087608337,0.27996841073036194
82,8797,1.0254131666442845e-05,0.000619609490968287,,
83,8903,,,0.06783916056156158,0.2799036502838135
83,8903,9.97799179458525e-06,0.0006616292521357536,,
84,9009,,,0.06788669526576996,0.2799423635005951
84,9009,9.79044216364855e-06,0.0007548396824859083,,
85,9115,,,0.06789363920688629,0.2799736559391022
85,9115,9.354920621262863e-06,0.0006289507145993412,,
86,9221,,,0.06787466257810593,0.27994105219841003
86,9221,9.116846740653273e-06,0.0005220676539465785,,
87,9327,,,0.067844919860363,0.2799062132835388
87,9327,8.9707100414671e-06,0.000523726106621325,,
