run_id,well_id,well_type,depth_z,final_x,final_y,mean_total_energy
2124,7,producer,41.004864,34.11069,26.240828,1.9374368e+14
2124,8,injector,49.224617,41.24581,45.053043,1.9374368e+14
2124,9,producer,49.693382,57.95334,49.886585,1.9374368e+14
2124,10,injector,49.682888,4.79169,55.878998,1.9374368e+14
2124,11,producer,43.8667,17.938705,40.48939,1.9374368e+14
2125,0,injector,47.765965,30.559162,60.580887,1.9346541e+14
2125,1,producer,47.519047,26.78029,18.637016,1.9346541e+14
2125,2,injector,48.75867,68.09223,44.956543,1.9346541e+14
2125,3,producer,49.70934,57.86208,19.951197,1.9346541e+14
2125,4,injector,49.69447,8.50208,36.922974,1.9346541e+14
2125,5,producer,54.45327,61.448425,24.454521,1.9346541e+14
2125,6,injector,49.662117,10.360371,65.004295,1.9346541e+14
2125,7,producer,46.263767,33.665787,27.314367,1.9346541e+14
2125,8,injector,49.878265,41.63951,48.894333,1.9346541e+14
2125,9,producer,49.853043,56.784588,59.21213,1.9346541e+14
2125,10,injector,49.888966,21.963312,62.532856,1.9346541e+14
2125,11,producer,38.352657,14.750531,33.545803,1.9346541e+14
2126,0,injector,46.14887,27.97128,64.596756,1.927495e+14
2126,1,producer,53.357536,22.226963,19.82564,1.927495e+14
2126,2,injector,54.063416,60.39018,56.930088,1.927495e+14
2126,3,producer,49.958534,57.83228,15.365214,1.927495e+14
2126,4,injector,56.60879,15.038907,60.37905,1.927495e+14
2126,5,producer,49.653645,58.225952,33.44504,1.927495e+14
2126,6,injector,49.54852,11.885214,69.89682,1.927495e+14
2126,7,producer,44.51473,30.609554,15.6831,1.927495e+14
2126,8,injector,50.15679,39.161022,47.58259,1.927495e+14
2126,9,producer,49.791386,55.96875,64.36547,1.927495e+14
2126,10,injector,49.929207,11.333684,53.431698,1.927495e+14
2126,11,producer,28.02104,30.490294,35.79051,1.927495e+14
2127,0,injector,47.976124,34.357265,62.20554,1.9350272e+14
2127,1,producer,46.754093,29.225372,17.09651,1.9350272e+14
2127,2,injector,53.757412,67.33973,40.82871,1.9350272e+14
2127,3,producer,50.011852,57.974136,20.473923,1.9350272e+14
2127,4,injector,49.80114,8.410153,34.449394,1.9350272e+14
2127,5,producer,51.565704,63.566734,19.81632,1.9350272e+14
2127,6,injector,50.051586,23.223984,67.006874,1.9350272e+14
2127,7,producer,43.908855,34.22627,22.492102,1.9350272e+14
2127,8,injector,49.668854,40.154385,46.104984,1.9350272e+14
2127,9,producer,49.909477,57.906837,51.11288,1.9350272e+14
2127,10,injector,49.87144,7.016754,54.08621,1.9350272e+14
2127,11,producer,39.46685,18.87438,35.352943,1.9350272e+14
2128,0,injector,47.880238,31.121326,63.522194,1.9354711e+14
2128,1,producer,47.339428,25.5832,17.961105,1.9354711e+14
2128,2,injector,52.40588,64.62656,44.64355,1.9354711e+14
2128,3,producer,50.058037,57.995853,16.025307,1.9354711e+14
