epoch,step,train_loss,train_mae_scaled,val_loss,val_mae_scaled
0,116,,,0.7157988548278809,0.7043390274047852
0,116,0.7940501570701599,0.7537813782691956,,
1,233,,,0.5822349786758423,0.6123383641242981
1,233,0.6705482006072998,0.6646459102630615,,
2,350,,,0.4389784634113312,0.5070193409919739
2,350,0.4998302161693573,0.5302797555923462,,
3,467,,,0.30204179883003235,0.3798193037509918
3,467,0.3545728623867035,0.4062539339065552,,
4,584,,,0.21558912098407745,0.2869931757450104
4,584,0.2483617663383484,0.31921178102493286,,
5,701,,,0.14621739089488983,0.24194775521755219
5,701,0.1628839522600174,0.25077590346336365,,
6,818,,,0.11356832087039948,0.20656155049800873
6,818,0.1149376928806305,0.2092115581035614,,
7,935,,,0.09572064876556396,0.19047774374485016
7,935,0.09375341236591339,0.18813040852546692,,
8,1052,,,0.07999780029058456,0.169352188706398
8,1052,0.0755956768989563,0.16800779104232788,,
9,1169,,,0.07901041209697723,0.17622646689414978
9,1169,0.06670880317687988,0.15841971337795258,,
10,1286,,,0.07066019624471664,0.16604310274124146
10,1286,0.05755592882633209,0.14549578726291656,,
11,1403,,,0.06083102896809578,0.15617014467716217
11,1403,0.05082172155380249,0.13814428448677063,,
12,1520,,,0.06852751225233078,0.1565488874912262
12,1520,0.04460300877690315,0.12867040932178497,,
13,1637,,,0.057234641164541245,0.1409444510936737
13,1637,0.04120554029941559,0.12416379898786545,,
14,1754,,,0.04996974766254425,0.12847325205802917
14,1754,0.03764818608760834,0.11706925928592682,,
15,1871,,,0.058522190898656845,0.14301787316799164
15,1871,0.03482067584991455,0.11334092170000076,,
16,1988,,,0.05886698514223099,0.13914799690246582
16,1988,0.03234097734093666,0.10848744213581085,,
17,2105,,,0.05910995230078697,0.13510257005691528
17,2105,0.0318211168050766,0.1067434772849083,,
18,2222,,,0.05305036902427673,0.13714385032653809
18,2222,0.0295882485806942,0.10403952747583389,,
19,2339,,,0.047280453145504,0.12552949786186218
19,2339,0.027564475312829018,0.0993737056851387,,
20,2456,,,0.048702675849199295,0.12039374560117722
20,2456,0.024974463507533073,0.0947277694940567,,
21,2573,,,0.05007712170481682,0.12044840306043625
21,2573,0.02471422404050827,0.0931847095489502,,
22,2690,,,0.05051777884364128,0.12465775012969971
22,2690,0.023490648716688156,0.09019377082586288,,
23,2807,,,0.0455099418759346,0.11735199391841888
23,2807,0.022404301911592484,0.08867650479078293,,
24,2924,,,0.04920704662799835,0.12752598524093628
24,2924,0.020605474710464478,0.08408427238464355,,
25,3041,,,0.04696225747466087,0.122515968978405
25,3041,0.02124851383268833,0.08677928149700165,,
26,3158,,,0.04508604481816292,0.11844108253717422
26,3158,0.019781656563282013,0.0828973725438118,,
27,3275,,,0.04762038588523865,0.11824321001768112
27,3275,0.018497899174690247,0.07983291149139404,,
28,3392,,,0.04517880082130432,0.11633918434381485
28,3392,0.017673205584287643,0.07791329175233841,,
29,3509,,,0.047241516411304474,0.1172177717089653
29,3509,0.01697283796966076,0.07650584727525711,,
30,3626,,,0.04919739067554474,0.11588707566261292
30,3626,0.016984838992357254,0.07613009959459305,,
31,3743,,,0.045915015041828156,0.11505214869976044
31,3743,0.017234457656741142,0.0774235650897026,,
32,3860,,,0.047453220933675766,0.11416728794574738
32,3860,0.015290251933038235,0.07281787693500519,,
33,3977,,,0.043988265097141266,0.11240193247795105
33,3977,0.015430068597197533,0.07227639108896255,,
34,4094,,,0.04650508984923363,0.11483555287122726
34,4094,0.014803486876189709,0.07124371826648712,,
35,4211,,,0.048977091908454895,0.11828983575105667
35,4211,0.014134664088487625,0.07019078731536865,,
36,4328,,,0.04587699472904205,0.11435235291719437
36,4328,0.01431308127939701,0.06979221850633621,,
37,4445,,,0.04583454504609108,0.11672059446573257
37,4445,0.013530028983950615,0.06948789209127426,,
38,4562,,,0.046137530356645584,0.11652197688817978
38,4562,0.0134135652333498,0.06771683692932129,,
39,4679,,,0.0493844635784626,0.11766167730093002
39,4679,0.013150817714631557,0.06739499419927597,,
40,4796,,,0.04731801897287369,0.11581122130155563
40,4796,0.013392067514359951,0.06794251501560211,,
41,4913,,,0.04886578768491745,0.11637117713689804
41,4913,0.012334821745753288,0.06475332379341125,,
42,5030,,,0.04783635213971138,0.11735088378190994
42,5030,0.012881385162472725,0.06648296862840652,,
43,5147,,,0.04579991102218628,0.11312752962112427
43,5147,0.012807059101760387,0.06643188744783401,,
44,5264,,,0.04895135387778282,0.1175132468342781
44,5264,0.011794675141572952,0.06359636783599854,,
45,5381,,,0.04439900070428848,0.11390768736600876
45,5381,0.0115919578820467,0.0630883127450943,,
46,5498,,,0.047386497259140015,0.11368806660175323
46,5498,0.01116468757390976,0.06191794574260712,,
47,5615,,,0.04902513697743416,0.11543388664722443
47,5615,0.010474014095962048,0.060277946293354034,,
48,5732,,,0.05020569637417793,0.11672603338956833
48,5732,0.010868243873119354,0.060916874557733536,,
49,5849,,,0.04690321162343025,0.11222543567419052
49,5849,0.011193771846592426,0.062089499086141586,,
50,5966,,,0.0480773039162159,0.11503492295742035
50,5966,0.01049986481666565,0.06029167026281357,,
51,6083,,,0.04814508929848671,0.11318529397249222
51,6083,0.010052417404949665,0.05903760716319084,,
52,6200,,,0.0456596314907074,0.11379659175872803
52,6200,0.008281335234642029,0.053427692502737045,,
53,6317,,,0.045520488172769547,0.11064945161342621
53,6317,0.008450593799352646,0.054707083851099014,,
54,6434,,,0.04748282581567764,0.11323051899671555
54,6434,0.008106534369289875,0.052946388721466064,,
55,6551,,,0.04742216691374779,0.11628272384405136
55,6551,0.00820899661630392,0.05343610420823097,,
56,6668,,,0.04804698005318642,0.11195587366819382
56,6668,0.008584641851484776,0.05426802486181259,,
57,6785,,,0.04713274538516998,0.1153816282749176
57,6785,0.008259134367108345,0.05360133945941925,,
58,6902,,,0.046411074697971344,0.1112087145447731
58,6902,0.008455688133835793,0.05447079986333847,,
59,7019,,,0.04393388330936432,0.10923366993665695
59,7019,0.008677897974848747,0.054764583706855774,,
60,7136,,,0.049097876995801926,0.11473307758569717
60,7136,0.008668242022395134,0.05479854717850685,,
61,7253,,,0.04491268843412399,0.11008955538272858
61,7253,0.008571159094572067,0.05432382971048355,,
62,7370,,,0.04911694675683975,0.11491584032773972
62,7370,0.008025851100683212,0.05257538706064224,,
63,7487,,,0.04625074565410614,0.11076026409864426
63,7487,0.007401918526738882,0.0508367121219635,,
64,7604,,,0.045700062066316605,0.1117844209074974
64,7604,0.007273945026099682,0.050124719738960266,,
65,7721,,,0.048109423369169235,0.11152853071689606
65,7721,0.006281507667154074,0.046630069613456726,,
66,7838,,,0.04718159884214401,0.11119494587182999
66,7838,0.007231529336422682,0.04962236434221268,,
67,7955,,,0.04513905942440033,0.10849118232727051
67,7955,0.00680831354111433,0.04892170429229736,,
68,8072,,,0.04709106683731079,0.11188823729753494
68,8072,0.006853899918496609,0.04927917942404747,,
69,8189,,,0.04713796079158783,0.1139056533575058
69,8189,0.006547833792865276,0.04780202731490135,,
70,8306,,,0.04503248631954193,0.10929742455482483
70,8306,0.006948438007384539,0.04919746145606041,,
71,8423,,,0.05031467601656914,0.11054124683141708
71,8423,0.006527081597596407,0.048032231628894806,,
72,8540,,,0.045812513679265976,0.110470712184906
72,8540,0.006742475088685751,0.0485050342977047,,
73,8657,,,0.04886332154273987,0.11059382557868958
73,8657,0.0061215488240122795,0.04618746042251587,,
74,8774,,,0.04711266979575157,0.10935945808887482
74,8774,0.006066291593015194,0.04618416354060173,,
75,8891,,,0.045335616916418076,0.11027710139751434
75,8891,0.00619595916941762,0.04623544588685036,,
76,9008,,,0.047547802329063416,0.11322007328271866
76,9008,0.0059491898864507675,0.04581974446773529,,
77,9125,,,0.048093367367982864,0.11052829027175903
77,9125,0.005645756609737873,0.04402097314596176,,
78,9242,,,0.046379853039979935,0.1094348281621933
78,9242,0.006016065366566181,0.0457494854927063,,
79,9359,,,0.047629959881305695,0.11045978963375092
79,9359,0.004995957016944885,0.04213970527052879,,
80,9476,,,0.04851214960217476,0.1108294278383255
80,9476,0.004692236892879009,0.040786828845739365,,
81,9593,,,0.050109848380088806,0.11223042756319046
81,9593,0.005229135509580374,0.042306117713451385,,
82,9710,,,0.047740254551172256,0.11204500496387482
82,9710,0.005621444899588823,0.04431973397731781,,
83,9827,,,0.04632532224059105,0.10894295573234558
83,9827,0.0054855202324688435,0.043746527284383774,,
84,9944,,,0.048167940229177475,0.11314710974693298
84,9944,0.0051599834114313126,0.042313430458307266,,
85,10061,,,0.04682312533259392,0.10919774323701859
85,10061,0.004690262954682112,0.04043795168399811,,
86,10178,,,0.04644611105322838,0.11078786849975586
86,10178,0.004748786799609661,0.04070091247558594,,
87,10295,,,0.046778783202171326,0.10928265750408173
87,10295,0.004635626450181007,0.04027806967496872,,
88,10412,,,0.046314895153045654,0.10818277299404144
88,10412,0.005245567299425602,0.04233736917376518,,
89,10529,,,0.04835524782538414,0.11524910479784012
89,10529,0.005121396854519844,0.042008690536022186,,
90,10646,,,0.05062701925635338,0.11395704746246338
90,10646,0.00496996333822608,0.041057586669921875,,
91,10763,,,0.049723174422979355,0.1157468929886818
91,10763,0.005538651719689369,0.04391997307538986,,
92,10880,,,0.04738892242312431,0.11283797770738602
92,10880,0.005568167194724083,0.04340140148997307,,
93,10997,,,0.04783494025468826,0.11332646757364273
93,10997,0.0060493662022054195,0.04529636353254318,,
94,11114,,,0.04874059185385704,0.11211184412240982
94,11114,0.005134959705173969,0.041847310960292816,,
95,11231,,,0.04958748072385788,0.11170463263988495
95,11231,0.005208208691328764,0.0418526716530323,,
96,11348,,,0.046390093863010406,0.11140251159667969
96,11348,0.005884489510208368,0.04452412575483322,,
97,11465,,,0.04579738527536392,0.1079583615064621
97,11465,0.0048560830764472485,0.04073274880647659,,
98,11582,,,0.04685266315937042,0.11132898926734924
98,11582,0.0037854681722819805,0.03650614246726036,,
99,11699,,,0.04568008333444595,0.10696599632501602
99,11699,0.0035882582888007164,0.03546810895204544,,
100,11816,,,0.04634518548846245,0.10988977551460266
100,11816,0.0033478871919214725,0.03440825268626213,,
101,11933,,,0.04638036713004112,0.10888064652681351
101,11933,0.003431759076192975,0.034530721604824066,,
102,12050,,,0.046333491802215576,0.11060267686843872
102,12050,0.0033990000374615192,0.034384485334157944,,
103,12167,,,0.04807116091251373,0.11276528984308243
103,12167,0.0040283347479999065,0.03712349757552147,,
104,12284,,,0.05085747689008713,0.11208350211381912
104,12284,0.0044408757239580154,0.03880539536476135,,
105,12401,,,0.0493297204375267,0.11275000870227814
105,12401,0.004924866836518049,0.040246978402137756,,
106,12518,,,0.045395005494356155,0.10903291404247284
106,12518,0.0047971513122320175,0.04060637950897217,,
107,12635,,,0.04495081305503845,0.10867409408092499
107,12635,0.003880959004163742,0.036686740815639496,,
108,12752,,,0.04687291756272316,0.10911023616790771
108,12752,0.003442782908678055,0.03444036841392517,,
109,12869,,,0.04675590991973877,0.10846313834190369
109,12869,0.0030608156230300665,0.03271382674574852,,
110,12986,,,0.04429791495203972,0.10583507269620895
110,12986,0.0029532138723880053,0.032067421823740005,,
111,13103,,,0.046722810715436935,0.10903864353895187
111,13103,0.002853474812582135,0.03170093894004822,,
112,13220,,,0.044540323317050934,0.10736735165119171
112,13220,0.0032466899137943983,0.03351063281297684,,
113,13337,,,0.044984620064496994,0.10751711577177048
113,13337,0.003634198335930705,0.03493272513151169,,
114,13454,,,0.048216208815574646,0.10891453176736832
114,13454,0.0038743200711905956,0.036307502537965775,,
115,13571,,,0.04670627415180206,0.10912562161684036
115,13571,0.003969046287238598,0.03638024628162384,,
116,13688,,,0.04629083350300789,0.10955993086099625
116,13688,0.004633529111742973,0.03923653066158295,,
117,13805,,,0.043986715376377106,0.10486201196908951
117,13805,0.004356761462986469,0.03840972110629082,,
118,13922,,,0.04429977387189865,0.10660314559936523
118,13922,0.003654317231848836,0.03538362681865692,,
119,14039,,,0.0447210893034935,0.10574383288621902
119,14039,0.003418701933696866,0.0341864638030529,,
