epoch,step,train_loss,train_mae_scaled,val_loss,val_mae_scaled
0,230,,,0.28884783387184143,0.615990400314331
0,230,0.34056875109672546,0.6841428875923157,,
1,461,,,0.2296285480260849,0.5478377342224121
1,461,0.22686222195625305,0.5275047421455383,,
2,692,,,0.1534106433391571,0.4220954179763794
2,692,0.14624442160129547,0.41038569808006287,,
3,923,,,0.14415955543518066,0.41229039430618286
3,923,0.10525127500295639,0.3452839255332947,,
4,1154,,,0.13299064338207245,0.395310640335083
4,1154,0.07874296605587006,0.2946675419807434,,
5,1385,,,0.16834431886672974,0.4735104441642761
5,1385,0.06245920807123184,0.2620212733745575,,
6,1616,,,0.14533163607120514,0.43322446942329407
6,1616,0.050410736352205276,0.2371606081724167,,
7,1847,,,0.1130058765411377,0.35805678367614746
7,1847,0.040777381509542465,0.2126772105693817,,
8,2078,,,0.1703285276889801,0.4690384268760681
8,2078,0.032119423151016235,0.18909403681755066,,
9,2309,,,0.12983743846416473,0.3915106952190399
9,2309,0.02688620798289776,0.1743268221616745,,
10,2540,,,0.12362959235906601,0.37789854407310486
10,2540,0.022310225293040276,0.15901820361614227,,
11,2771,,,0.12782202661037445,0.38750138878822327
11,2771,0.01802319847047329,0.14328335225582123,,
12,3002,,,0.11223188787698746,0.3503081202507019
12,3002,0.015311511233448982,0.13414166867733002,,
13,3233,,,0.1175861582159996,0.3616967499256134
13,3233,0.014134115539491177,0.12893244624137878,,
14,3464,,,0.11166372895240784,0.35249263048171997
14,3464,0.012485741637647152,0.12037074565887451,,
15,3695,,,0.10632718354463577,0.34686779975891113
15,3695,0.01029995921999216,0.11030154675245285,,
16,3926,,,0.12777724862098694,0.3944534957408905
16,3926,0.009091545827686787,0.10424194484949112,,
17,4157,,,0.10622349381446838,0.34278908371925354
17,4157,0.008034910075366497,0.09814625978469849,,
18,4388,,,0.11591389030218124,0.3617106080055237
18,4388,0.006871388293802738,0.0902291014790535,,
19,4619,,,0.10821986198425293,0.34554702043533325
19,4619,0.007665066514164209,0.09602878987789154,,
