run_id,iteration,geology_config_id,geology_name,snapshot_id,case_name,pred_total_energy,actual_total_energy,abs_err_total_energy,pred_discounted_revenue,actual_discounted_revenue,abs_err_discounted_revenue
4,200,74,v2.5_0111,run0004_iter0200,v2.5_gradient_patched_74_run0004_iter0200,172191563907072.0,174498280112128.0,2306716205056.0,476821312.0,424363264.0,52458048.0
4,200,76,v2.5_1203,run0004_iter0200,v2.5_gradient_patched_76_run0004_iter0200,182803018809344.0,193330755403776.0,10527736594432.0,469484288.0,461018880.0,8465408.0
4,200,73,v2.5_1428,run0004_iter0200,v2.5_gradient_patched_73_run0004_iter0200,170071712333824.0,192162826289152.0,22091113955328.0,471808096.0,468181440.0,3626656.0
5,200,74,v2.5_0111,run0005_iter0200,v2.5_gradient_patched_74_run0005_iter0200,165516480086016.0,172092360228864.0,6575880142848.0,448869856.0,382699872.0,66169984.0
5,200,76,v2.5_1203,run0005_iter0200,v2.5_gradient_patched_76_run0005_iter0200,186520665325568.0,171721583755264.0,14799081570304.0,480621696.0,382084640.0,98537056.0
5,200,73,v2.5_1428,run0005_iter0200,v2.5_gradient_patched_73_run0005_iter0200,173135349415936.0,168051735527424.0,5083613888512.0,463156000.0,366171488.0,96984512.0
6,0,74,v2.5_0111,run0006_iter0000,v2.5_gradient_patched_74_run0006_iter0000,166224562487296.0,153423949332480.0,12800613154816.0,380082272.0,293723488.0,86358784.0
6,0,76,v2.5_1203,run0006_iter0000,v2.5_gradient_patched_76_run0006_iter0000,168656721936384.0,152032715472896.0,16624006463488.0,384432480.0,290164320.0,94268160.0
6,0,73,v2.5_1428,run0006_iter0000,v2.5_gradient_patched_73_run0006_iter0000,170611619921920.0,148363571888128.0,22248048033792.0,374081536.0,272815232.0,101266304.0
7,0,74,v2.5_0111,run0007_iter0000,v2.5_gradient_patched_74_run0007_iter0000,190793050488832.0,167399923908608.0,23393126580224.0,452720704.0,353951264.0,98769440.0
7,0,76,v2.5_1203,run0007_iter0000,v2.5_gradient_patched_76_run0007_iter0000,187185009524736.0,164129675411456.0,23055334113280.0,447276128.0,342063808.0,105212320.0
7,0,73,v2.5_1428,run0007_iter0000,v2.5_gradient_patched_73_run0007_iter0000,185067372544000.0,162752735739904.0,22314636804096.0,459997120.0,332629280.0,127367840.0
6,25,74,v2.5_0111,run0006_iter0025,v2.5_gradient_patched_74_run0006_iter0025,180736770441216.0,156074397138944.0,24662373302272.0,448985984.0,295929152.0,153056832.0
6,25,76,v2.5_1203,run0006_iter0025,v2.5_gradient_patched_76_run0006_iter0025,189322091298816.0,145001233252352.0,44320858046464.0,448240704.0,241349840.0,206890864.0
6,25,73,v2.5_1428,run0006_iter0025,v2.5_gradient_patched_73_run0006_iter0025,183501957627904.0,151731111460864.0,31770846167040.0,453112512.0,275927808.0,177184704.0
7,25,74,v2.5_0111,run0007_iter0025,v2.5_gradient_patched_74_run0007_iter0025,191677494984704.0,177111230840832.0,14566264143872.0,475206688.0,377597728.0,97608960.0
7,25,76,v2.5_1203,run0007_iter0025,v2.5_gradient_patched_76_run0007_iter0025,190865058299904.0,175819737530368.0,15045320769536.0,471091456.0,373158016.0,97933440.0
7,25,73,v2.5_1428,run0007_iter0025,v2.5_gradient_patched_73_run0007_iter0025,185699923918848.0,179072571277312.0,6627352641536.0,483725504.0,385720736.0,98004768.0
6,50,74,v2.5_0111,run0006_iter0050,v2.5_gradient_patched_74_run0006_iter0050,179497051619328.0,162992415047680.0,16504636571648.0,457249856.0,342414688.0,114835168.0
6,50,76,v2.5_1203,run0006_iter0050,v2.5_gradient_patched_76_run0006_iter0050,188343509843968.0,158961605017600.0,29381904826368.0,447986176.0,320568320.0,127417856.0
6,50,73,v2.5_1428,run0006_iter0050,v2.5_gradient_patched_73_run0006_iter0050,182159025373184.0,161053086318592.0,21105939054592.0,460759008.0,335769440.0,124989568.0
7,50,74,v2.5_0111,run0007_iter0050,v2.5_gradient_patched_74_run0007_iter0050,191751918714880.0,172323718037504.0,19428200677376.0,478384416.0,362487200.0,115897216.0
7,50,76,v2.5_1203,run0007_iter0050,v2.5_gradient_patched_76_run0007_iter0050,191361512898560.0,173551206268928.0,17810306629632.0,472669088.0,366735552.0,105933536.0
7,50,73,v2.5_1428,run0007_iter0050,v2.5_gradient_patched_73_run0007_iter0050,186608678600704.0,176309699346432.0,10298979254272.0,487264256.0,376637664.0,110626592.0
6,75,74,v2.5_0111,run0006_iter0075,v2.5_gradient_patched_74_run0006_iter0075,179177865084928.0,159222054518784.0,19955810566144.0,460802976.0,323884544.0,136918432.0
6,75,76,v2.5_1203,run0006_iter0075,v2.5_gradient_patched_76_run0006_iter0075,188083077120000.0,159237976096768.0,28845101023232.0,448353344.0,322292128.0,126061216.0
6,75,73,v2.5_1428,run0006_iter0075,v2.5_gradient_patched_73_run0006_iter0075,182000380018688.0,155623777894400.0,26376602124288.0,463360896.0,308055200.0,155305696.0
7,75,74,v2.5_0111,run0007_iter0075,v2.5_gradient_patched_74_run0007_iter0075,191507256573952.0,173518557806592.0,17988698767360.0,480791936.0,372718304.0,108073632.0
7,75,76,v2.5_1203,run0007_iter0075,v2.5_gradient_patched_76_run0007_iter0075,191549434494976.0,175276189286400.0,16273245208576.0,473342112.0,379063232.0,94278880.0
7,75,73,v2.5_1428,run0007_iter0075,v2.5_gradient_patched_73_run0007_iter0075,187250692325376.0,177442748628992.0,9807943696384.0,488201984.0,384418208.0,103783776.0
6,100,74,v2.5_0111,run0006_iter0100,v2.5_gradient_patched_74_run0006_iter0100,178586468220928.0,164448778059776.0,14137690161152.0,464795392.0,339407200.0,125388192.0
6,100,76,v2.5_1203,run0006_iter0100,v2.5_gradient_patched_76_run0006_iter0100,187737550356480.0,164404804976640.0,23332745379840.0,447977536.0,343256896.0,104720640.0
6,100,73,v2.5_1428,run0006_iter0100,v2.5_gradient_patched_73_run0006_iter0100,182066549358592.0,161438324752384.0,20628224606208.0,464464512.0,329853440.0,134611072.0
7,100,74,v2.5_0111,run0007_iter0100,v2.5_gradient_patched_74_run0007_iter0100,191429510955008.0,172068536582144.0,19360974372864.0,481887968.0,372005056.0,109882912.0
7,100,76,v2.5_1203,run0007_iter0100,v2.5_gradient_patched_76_run0007_iter0100,191597685768192.0,176815314305024.0,14782371463168.0,473561408.0,388509120.0,85052288.0
7,100,73,v2.5_1428,run0007_iter0100,v2.5_gradient_patched_73_run0007_iter0100,187422642012160.0,176681499230208.0,10741142781952.0,488715456.0,384746720.0,103968736.0
6,125,74,v2.5_0111,run0006_iter0125,v2.5_gradient_patched_74_run0006_iter0125,177848354603008.0,170160447029248.0,7687907573760.0,465526560.0,369628256.0,95898304.0
6,125,76,v2.5_1203,run0006_iter0125,v2.5_gradient_patched_76_run0006_iter0125,187323354447872.0,165199323594752.0,22124030853120.0,448554944.0,357201728.0,91353216.0
6,125,73,v2.5_1428,run0006_iter0125,v2.5_gradient_patched_73_run0006_iter0125,181920755351552.0,166709205925888.0,15211549425664.0,465944480.0,358809280.0,107135200.0
7,125,74,v2.5_0111,run0007_iter0125,v2.5_gradient_patched_74_run0007_iter0125,191577016238080.0,172567071555584.0,19009944682496.0,482079584.0,375878304.0,106201280.0
7,125,76,v2.5_1203,run0007_iter0125,v2.5_gradient_patched_76_run0007_iter0125,191561010774016.0,177629932027904.0,13931078746112.0,473968448.0,394476832.0,79491616.0
7,125,73,v2.5_1428,run0007_iter0125,v2.5_gradient_patched_73_run0007_iter0125,187530989273088.0,174426809171968.0,13104180101120.0,488753728.0,386192672.0,102561056.0
6,150,74,v2.5_0111,run0006_iter0150,v2.5_gradient_patched_74_run0006_iter0150,176628281901056.0,171981882261504.0,4646399639552.0,467361216.0,388872896.0,78488320.0
6,150,76,v2.5_1203,run0006_iter0150,v2.5_gradient_patched_76_run0006_iter0150,186902531538944.0,167541674606592.0,19360856932352.0,448289600.0,366849568.0,81440032.0
6,150,73,v2.5_1428,run0006_iter0150,v2.5_gradient_patched_73_run0006_iter0150,181599438110720.0,169114538606592.0,12484899504128.0,466456512.0,371783296.0,94673216.0
7,150,74,v2.5_0111,run0007_iter0150,v2.5_gradient_patched_74_run0007_iter0150,191601779408896.0,176183635345408.0,15418144063488.0,482025728.0,394056960.0,87968768.0
7,150,76,v2.5_1203,run0007_iter0150,v2.5_gradient_patched_76_run0007_iter0150,191737859407872.0,177879174348800.0,13858685059072.0,474249056.0,395724160.0,78524896.0
7,150,73,v2.5_1428,run0007_iter0150,v2.5_gradient_patched_73_run0007_iter0150,187525637341184.0,174596242276352.0,12929395064832.0,488967040.0,386662656.0,102304384.0
6,175,74,v2.5_0111,run0006_iter0175,v2.5_gradient_patched_74_run0006_iter0175,176137397338112.0,175473640341504.0,663756996608.0,468286944.0,405049888.0,63237056.0
6,175,76,v2.5_1203,run0006_iter0175,v2.5_gradient_patched_76_run0006_iter0175,186722964996096.0,173817645236224.0,12905319759872.0,448193440.0,398171168.0,50022272.0
6,175,73,v2.5_1428,run0006_iter0175,v2.5_gradient_patched_73_run0006_iter0175,181385427943424.0,174065260167168.0,7320167776256.0,467584416.0,393484288.0,74100128.0
7,175,74,v2.5_0111,run0007_iter0175,v2.5_gradient_patched_74_run0007_iter0175,191761129406464.0,171728596631552.0,20032532774912.0,482392864.0,375910880.0,106481984.0
7,175,76,v2.5_1203,run0007_iter0175,v2.5_gradient_patched_76_run0007_iter0175,191677696311296.0,175317712896000.0,16359983415296.0,474506080.0,386565728.0,87940352.0
7,175,73,v2.5_1428,run0007_iter0175,v2.5_gradient_patched_73_run0007_iter0175,187773319380992.0,172235687985152.0,15537631395840.0,489279392.0,377708096.0,111571296.0
6,200,74,v2.5_0111,run0006_iter0200,v2.5_gradient_patched_74_run0006_iter0200,175851563909120.0,175434666868736.0,416897040384.0,469092672.0,403684416.0,65408256.0
6,200,76,v2.5_1203,run0006_iter0200,v2.5_gradient_patched_76_run0006_iter0200,186535999700992.0,174644879425536.0,11891120275456.0,448116416.0,402562816.0,45553600.0
6,200,73,v2.5_1428,run0006_iter0200,v2.5_gradient_patched_73_run0006_iter0200,181210726793216.0,174299621097472.0,6911105695744.0,468130208.0,396000192.0,72130016.0
7,200,74,v2.5_0111,run0007_iter0200,v2.5_gradient_patched_74_run0007_iter0200,191978797006848.0,177085662363648.0,14893134643200.0,482612032.0,389597184.0,93014848.0
7,200,76,v2.5_1203,run0007_iter0200,v2.5_gradient_patched_76_run0007_iter0200,191504706437120.0,176625882759168.0,14878823677952.0,475069888.0,391924576.0,83145312.0
7,200,73,v2.5_1428,run0007_iter0200,v2.5_gradient_patched_73_run0007_iter0200,187855611625472.0,173300823097344.0,14554788528128.0,489506944.0,381607328.0,107899616.0
8,0,74,v2.5_0111,run0008_iter0000,v2.5_gradient_patched_74_run0008_iter0000,172585258057728.0,150502834700288.0,22082423357440.0,397450752.0,274314048.0,123136704.0
8,0,76,v2.5_1203,run0008_iter0000,v2.5_gradient_patched_76_run0008_iter0000,177051520729088.0,146887982186496.0,30163538542592.0,398294432.0,257759776.0,140534656.0
8,0,73,v2.5_1428,run0008_iter0000,v2.5_gradient_patched_73_run0008_iter0000,173032924512256.0,147111488258048.0,25921436254208.0,394266016.0,260077264.0,134188752.0
9,0,74,v2.5_0111,run0009_iter0000,v2.5_gradient_patched_74_run0009_iter0000,173110116483072.0,162920205910016.0,10189910573056.0,437901952.0,341433952.0,96468000.0
9,0,76,v2.5_1203,run0009_iter0000,v2.5_gradient_patched_76_run0009_iter0000,179187008667648.0,166115258925056.0,13071749742592.0,424223936.0,359216064.0,65007872.0
9,0,73,v2.5_1428,run0009_iter0000,v2.5_gradient_patched_73_run0009_iter0000,176852274511872.0,163771582513152.0,13080691998720.0,410061504.0,350588576.0,59472928.0
8,25,74,v2.5_0111,run0008_iter0025,v2.5_gradient_patched_74_run0008_iter0025,175935600984064.0,180315897200640.0,4380296216576.0,461512992.0,420491712.0,41021280.0
8,25,76,v2.5_1203,run0008_iter0025,v2.5_gradient_patched_76_run0008_iter0025,188760172003328.0,177637397889024.0,11122774114304.0,450326784.0,405372416.0,44954368.0
8,25,73,v2.5_1428,run0008_iter0025,v2.5_gradient_patched_73_run0008_iter0025,175704746491904.0,177459123191808.0,1754376699904.0,455090496.0,409060480.0,46030016.0
9,25,74,v2.5_0111,run0009_iter0025,v2.5_gradient_patched_74_run0009_iter0025,176513022427136.0,177375773982720.0,862751555584.0,458568448.0,413488608.0,45079840.0
9,25,76,v2.5_1203,run0009_iter0025,v2.5_gradient_patched_76_run0009_iter0025,192104055701504.0,181113301499904.0,10990754201600.0,471175040.0,418644288.0,52530752.0
9,25,73,v2.5_1428,run0009_iter0025,v2.5_gradient_patched_73_run0009_iter0025,180815908569088.0,180787773177856.0,28135391232.0,457722080.0,418360512.0,39361568.0
8,50,74,v2.5_0111,run0008_iter0050,v2.5_gradient_patched_74_run0008_iter0050,172509458595840.0,174585588744192.0,2076130148352.0,471620288.0,373369824.0,98250464.0
8,50,76,v2.5_1203,run0008_iter0050,v2.5_gradient_patched_76_run0008_iter0050,188524837994496.0,172306806603776.0,16218031390720.0,451987936.0,363656832.0,88331104.0
8,50,73,v2.5_1428,run0008_iter0050,v2.5_gradient_patched_73_run0008_iter0050,172955698987008.0,172000588857344.0,955110129664.0,459674016.0,364819904.0,94854112.0
9,50,74,v2.5_0111,run0009_iter0050,v2.5_gradient_patched_74_run0009_iter0050,173699214868480.0,175836380528640.0,2137165660160.0,464384608.0,400013120.0,64371488.0
9,50,76,v2.5_1203,run0009_iter0050,v2.5_gradient_patched_76_run0009_iter0050,191538546081792.0,179907153887232.0,11631392194560.0,475258976.0,408808608.0,66450368.0
9,50,73,v2.5_1428,run0009_iter0050,v2.5_gradient_patched_73_run0009_iter0050,179466382868480.0,165605801984000.0,13860580884480.0,462544768.0,378298176.0,84246592.0
8,75,74,v2.5_0111,run0008_iter0075,v2.5_gradient_patched_74_run0008_iter0075,169942074785792.0,178457250103296.0,8515175317504.0,474398144.0,393223744.0,81174400.0
8,75,76,v2.5_1203,run0008_iter0075,v2.5_gradient_patched_76_run0008_iter0075,188263516078080.0,177012010385408.0,11251505692672.0,452538048.0,388287392.0,64250656.0
8,75,73,v2.5_1428,run0008_iter0075,v2.5_gradient_patched_73_run0008_iter0075,171909740232704.0,174577300799488.0,2667560566784.0,461302176.0,380634368.0,80667808.0
9,75,74,v2.5_0111,run0009_iter0075,v2.5_gradient_patched_74_run0009_iter0075,173590649503744.0,174761145532416.0,1170496028672.0,464915904.0,405424352.0,59491552.0
9,75,76,v2.5_1203,run0009_iter0075,v2.5_gradient_patched_76_run0009_iter0075,191563426693120.0,189786232979456.0,1777193713664.0,477084032.0,445443168.0,31640864.0
9,75,73,v2.5_1428,run0009_iter0075,v2.5_gradient_patched_73_run0009_iter0075,179583806603264.0,191195737227264.0,11611930624000.0,465831040.0,453090016.0,12741024.0
8,100,74,v2.5_0111,run0008_iter0100,v2.5_gradient_patched_74_run0008_iter0100,167970449915904.0,178485335162880.0,10514885246976.0,475778304.0,391135488.0,84642816.0
8,100,76,v2.5_1203,run0008_iter0100,v2.5_gradient_patched_76_run0008_iter0100,187874150449152.0,175977191702528.0,11896958746624.0,452381824.0,379990528.0,72391296.0
8,100,73,v2.5_1428,run0008_iter0100,v2.5_gradient_patched_73_run0008_iter0100,170891749097472.0,175837068394496.0,4945319297024.0,462564224.0,383776704.0,78787520.0
9,100,74,v2.5_0111,run0009_iter0100,v2.5_gradient_patched_74_run0009_iter0100,173712586309632.0,182845465165824.0,9132878856192.0,466231968.0,412070304.0,54161664.0
9,100,76,v2.5_1203,run0009_iter0100,v2.5_gradient_patched_76_run0009_iter0100,191549702930432.0,185202529796096.0,6347173134336.0,477506880.0,416043232.0,61463648.0
9,100,73,v2.5_1428,run0009_iter0100,v2.5_gradient_patched_73_run0009_iter0100,179714585001984.0,186684041854976.0,6969456852992.0,466220128.0,421680640.0,44539488.0
8,125,74,v2.5_0111,run0008_iter0125,v2.5_gradient_patched_74_run0008_iter0125,167671060496384.0,181679834529792.0,14008774033408.0,477242496.0,413783072.0,63459424.0
8,125,76,v2.5_1203,run0008_iter0125,v2.5_gradient_patched_76_run0008_iter0125,188089569902592.0,176075522965504.0,12014046937088.0,452280800.0,390699104.0,61581696.0
8,125,73,v2.5_1428,run0008_iter0125,v2.5_gradient_patched_73_run0008_iter0125,171164412411904.0,178397657432064.0,7233245020160.0,463573088.0,403986656.0,59586432.0
9,125,74,v2.5_0111,run0009_iter0125,v2.5_gradient_patched_74_run0009_iter0125,173782832513024.0,187432691564544.0,13649859051520.0,467481728.0,430030688.0,37451040.0
9,125,76,v2.5_1203,run0009_iter0125,v2.5_gradient_patched_76_run0009_iter0125,191827063865344.0,185109147811840.0,6717916053504.0,477363264.0,422148608.0,55214656.0
9,125,73,v2.5_1428,run0009_iter0125,v2.5_gradient_patched_73_run0009_iter0125,179856721575936.0,186354889654272.0,6498168078336.0,466071040.0,424626816.0,41444224.0
8,150,74,v2.5_0111,run0008_iter0150,v2.5_gradient_patched_74_run0008_iter0150,166959773646848.0,179575082450944.0,12615308804096.0,478435744.0,403153472.0,75282272.0
8,150,76,v2.5_1203,run0008_iter0150,v2.5_gradient_patched_76_run0008_iter0150,188562737725440.0,174214124404736.0,14348613320704.0,452954016.0,382375264.0,70578752.0
8,150,73,v2.5_1428,run0008_iter0150,v2.5_gradient_patched_73_run0008_iter0150,171512556421120.0,176961326415872.0,5448769994752.0,463738176.0,393493792.0,70244384.0
9,150,74,v2.5_0111,run0009_iter0150,v2.5_gradient_patched_74_run0009_iter0150,174115373711360.0,186601950937088.0,12486577225728.0,468696192.0,426478240.0,42217952.0
9,150,76,v2.5_1203,run0009_iter0150,v2.5_gradient_patched_76_run0009_iter0150,192123299168256.0,184705773207552.0,7417525960704.0,477345152.0,419537216.0,57807936.0
9,150,73,v2.5_1428,run0009_iter0150,v2.5_gradient_patched_73_run0009_iter0150,179940137893888.0,184342680698880.0,4402542804992.0,465706272.0,416099552.0,49606720.0
8,175,74,v2.5_0111,run0008_iter0175,v2.5_gradient_patched_74_run0008_iter0175,166153527754752.0,183545024741376.0,17391496986624.0,480466048.0,417447936.0,63018112.0
8,175,76,v2.5_1203,run0008_iter0175,v2.5_gradient_patched_76_run0008_iter0175,188993626963968.0,176916514471936.0,12077112492032.0,452697312.0,395407104.0,57290208.0
8,175,73,v2.5_1428,run0008_iter0175,v2.5_gradient_patched_73_run0008_iter0175,171968980582400.0,180676540235776.0,8707559653376.0,464100576.0,408769056.0,55331520.0
9,175,74,v2.5_0111,run0009_iter0175,v2.5_gradient_patched_74_run0009_iter0175,174667293786112.0,182529080426496.0,7861786640384.0,469133504.0,405939712.0,63193792.0
9,175,76,v2.5_1203,run0009_iter0175,v2.5_gradient_patched_76_run0009_iter0175,192544709279744.0,183175607222272.0,9369102057472.0,477917344.0,411588032.0,66329312.0
9,175,73,v2.5_1428,run0009_iter0175,v2.5_gradient_patched_73_run0009_iter0175,180057007980544.0,180332607307776.0,275599327232.0,466286432.0,399233344.0,67053088.0
8,200,74,v2.5_0111,run0008_iter0200,v2.5_gradient_patched_74_run0008_iter0200,165402931888128.0,183281320460288.0,17878388572160.0,481705824.0,416375360.0,65330464.0
8,200,76,v2.5_1203,run0008_iter0200,v2.5_gradient_patched_76_run0008_iter0200,189033506406400.0,175332678172672.0,13700828233728.0,452461536.0,391213056.0,61248480.0
8,200,73,v2.5_1428,run0008_iter0200,v2.5_gradient_patched_73_run0008_iter0200,172021661040640.0,180827266744320.0,8805605703680.0,464414240.0,409021184.0,55393056.0
9,200,74,v2.5_0111,run0009_iter0200,v2.5_gradient_patched_74_run0009_iter0200,174437211045888.0,184753605050368.0,10316394004480.0,469833856.0,421152832.0,48681024.0
9,200,76,v2.5_1203,run0009_iter0200,v2.5_gradient_patched_76_run0009_iter0200,192632621891584.0,181762831417344.0,10869790474240.0,479718912.0,408627968.0,71090944.0
9,200,73,v2.5_1428,run0009_iter0200,v2.5_gradient_patched_73_run0009_iter0200,179721916645376.0,181583600418816.0,1861683773440.0,467102432.0,407620288.0,59482144.0
10,0,74,v2.5_0111,run0010_iter0000,v2.5_gradient_patched_74_run0010_iter0000,170791421345792.0,155506941362176.0,15284479983616.0,389368416.0,319325056.0,70043360.0
10,0,76,v2.5_1203,run0010_iter0000,v2.5_gradient_patched_76_run0010_iter0000,167325718282240.0,155384299913216.0,11941418369024.0,393863872.0,324628320.0,69235552.0
10,0,73,v2.5_1428,run0010_iter0000,v2.5_gradient_patched_73_run0010_iter0000,170289161830400.0,152326669074432.0,17962492755968.0,385160608.0,307795520.0,77365088.0
11,0,74,v2.5_0111,run0011_iter0000,v2.5_gradient_patched_74_run0011_iter0000,159315235176448.0,156122044432384.0,3193190744064.0,365791872.0,352879712.0,12912160.0
11,0,76,v2.5_1203,run0011_iter0000,v2.5_gradient_patched_76_run0011_iter0000,171540758921216.0,173727417368576.0,2186658447360.0,392477312.0,393781632.0,1304320.0
11,0,73,v2.5_1428,run0011_iter0000,v2.5_gradient_patched_73_run0011_iter0000,173340987752448.0,156650124083200.0,16690863669248.0,389036640.0,348428224.0,40608416.0
10,25,74,v2.5_0111,run0010_iter0025,v2.5_gradient_patched_74_run0010_iter0025,179478378577920.0,161673876865024.0,17804501712896.0,446408832.0,378123424.0,68285408.0
10,25,76,v2.5_1203,run0010_iter0025,v2.5_gradient_patched_76_run0010_iter0025,180248268242944.0,162950371344384.0,17297896898560.0,472610688.0,387955808.0,84654880.0
10,25,73,v2.5_1428,run0010_iter0025,v2.5_gradient_patched_73_run0010_iter0025,174696049934336.0,153612089032704.0,21083960901632.0,464772224.0,361180992.0,103591232.0
11,25,74,v2.5_0111,run0011_iter0025,v2.5_gradient_patched_74_run0011_iter0025,164314946207744.0,181897720233984.0,17582774026240.0,419558400.0,444491840.0,24933440.0
11,25,76,v2.5_1203,run0011_iter0025,v2.5_gradient_patched_76_run0011_iter0025,190053645025280.0,195802643300352.0,5748998275072.0,433880672.0,477925888.0,44045216.0
11,25,73,v2.5_1428,run0011_iter0025,v2.5_gradient_patched_73_run0011_iter0025,182773088256000.0,190075237302272.0,7302149046272.0,435955424.0,468030112.0,32074688.0
10,50,74,v2.5_0111,run0010_iter0050,v2.5_gradient_patched_74_run0010_iter0050,176513693515776.0,190039334060032.0,13525640544256.0,469273216.0,441934560.0,27338656.0
10,50,76,v2.5_1203,run0010_iter0050,v2.5_gradient_patched_76_run0010_iter0050,178032820092928.0,188457796239360.0,10424976146432.0,479228736.0,436272768.0,42955968.0
10,50,73,v2.5_1428,run0010_iter0050,v2.5_gradient_patched_73_run0010_iter0050,170083171172352.0,187440677519360.0,17357506347008.0,471800000.0,428506432.0,43293568.0
11,50,74,v2.5_0111,run0011_iter0050,v2.5_gradient_patched_74_run0011_iter0050,160144063201280.0,176214656417792.0,16070593216512.0,425965632.0,389468448.0,36497184.0
11,50,76,v2.5_1203,run0011_iter0050,v2.5_gradient_patched_76_run0011_iter0050,192590511079424.0,175963182727168.0,16627328352256.0,442924256.0,388455392.0,54468864.0
11,50,73,v2.5_1428,run0011_iter0050,v2.5_gradient_patched_73_run0011_iter0050,182985622028288.0,177806763884544.0,5178858143744.0,444873088.0,396759776.0,48113312.0
10,75,74,v2.5_0111,run0010_iter0075,v2.5_gradient_patched_74_run0010_iter0075,174146092793856.0,176145047748608.0,1998954954752.0,476985280.0,405654592.0,71330688.0
10,75,76,v2.5_1203,run0010_iter0075,v2.5_gradient_patched_76_run0010_iter0075,176641502347264.0,172344823775232.0,4296678572032.0,480745856.0,398847712.0,81898144.0
10,75,73,v2.5_1428,run0010_iter0075,v2.5_gradient_patched_73_run0010_iter0075,168920526880768.0,168443030536192.0,477496344576.0,475502624.0,378677344.0,96825280.0
11,75,74,v2.5_0111,run0011_iter0075,v2.5_gradient_patched_74_run0011_iter0075,156463645327360.0,183525210849280.0,27061565521920.0,429525120.0,426876736.0,2648384.0
11,75,76,v2.5_1203,run0011_iter0075,v2.5_gradient_patched_76_run0011_iter0075,193835246288896.0,179439958753280.0,14395287535616.0,443881280.0,407368896.0,36512384.0
11,75,73,v2.5_1428,run0011_iter0075,v2.5_gradient_patched_73_run0011_iter0075,182985840132096.0,182014623875072.0,971216257024.0,448460192.0,421648640.0,26811552.0
10,100,74,v2.5_0111,run0010_iter0100,v2.5_gradient_patched_74_run0010_iter0100,171778743730176.0,163958296150016.0,7820447580160.0,481680096.0,373795968.0,107884128.0
10,100,76,v2.5_1203,run0010_iter0100,v2.5_gradient_patched_76_run0010_iter0100,175293620813824.0,167544275075072.0,7749345738752.0,482205632.0,380405376.0,101800256.0
10,100,73,v2.5_1428,run0010_iter0100,v2.5_gradient_patched_73_run0010_iter0100,168407261511680.0,170791538786304.0,2384277274624.0,478776064.0,387521216.0,91254848.0
11,100,74,v2.5_0111,run0011_iter0100,v2.5_gradient_patched_74_run0011_iter0100,155391514116096.0,184860241035264.0,29468726919168.0,429971488.0,435941664.0,5970176.0
11,100,76,v2.5_1203,run0011_iter0100,v2.5_gradient_patched_76_run0011_iter0100,193524398030848.0,180939439210496.0,12584958820352.0,445745408.0,417677184.0,28068224.0
11,100,73,v2.5_1428,run0011_iter0100,v2.5_gradient_patched_73_run0011_iter0100,183507712212992.0,182961563500544.0,546148712448.0,449126048.0,427091872.0,22034176.0
10,125,74,v2.5_0111,run0010_iter0125,v2.5_gradient_patched_74_run0010_iter0125,169812336574464.0,144902683885568.0,24909652688896.0,485995296.0,309031808.0,176963488.0
10,125,76,v2.5_1203,run0010_iter0125,v2.5_gradient_patched_76_run0010_iter0125,173779426738176.0,153884232253440.0,19895194484736.0,483612736.0,320539168.0,163073568.0
10,125,73,v2.5_1428,run0010_iter0125,v2.5_gradient_patched_73_run0010_iter0125,167486578229248.0,157100609110016.0,10385969119232.0,481270336.0,331168800.0,150101536.0
11,125,74,v2.5_0111,run0011_iter0125,v2.5_gradient_patched_74_run0011_iter0125,155305983868928.0,186379585716224.0,31073601847296.0,430394560.0,437673120.0,7278560.0
11,125,76,v2.5_1203,run0011_iter0125,v2.5_gradient_patched_76_run0011_iter0125,193173619998720.0,183837887823872.0,9335732174848.0,445914944.0,429541760.0,16373184.0
11,125,73,v2.5_1428,run0011_iter0125,v2.5_gradient_patched_73_run0011_iter0125,183482378616832.0,184661749792768.0,1179371175936.0,449828800.0,432985184.0,16843616.0
10,150,74,v2.5_0111,run0010_iter0150,v2.5_gradient_patched_74_run0010_iter0150,167111926218752.0,141022919131136.0,26089007087616.0,489156224.0,289482240.0,199673984.0
10,150,76,v2.5_1203,run0010_iter0150,v2.5_gradient_patched_76_run0010_iter0150,171516985606144.0,150121354362880.0,21395631243264.0,483381440.0,300045600.0,183335840.0
10,150,73,v2.5_1428,run0010_iter0150,v2.5_gradient_patched_73_run0010_iter0150,166087157088256.0,138906339115008.0,27180817973248.0,482786816.0,275683584.0,207103232.0
11,150,74,v2.5_0111,run0011_iter0150,v2.5_gradient_patched_74_run0011_iter0150,155163377532928.0,185418234462208.0,30254856929280.0,430743104.0,434658816.0,3915712.0
11,150,76,v2.5_1203,run0011_iter0150,v2.5_gradient_patched_76_run0011_iter0150,192838193119232.0,186066287984640.0,6771905134592.0,445941120.0,433803136.0,12137984.0
11,150,73,v2.5_1428,run0011_iter0150,v2.5_gradient_patched_73_run0011_iter0150,183445904949248.0,184956911353856.0,1511006404608.0,450284288.0,429461920.0,20822368.0
10,175,74,v2.5_0111,run0010_iter0175,v2.5_gradient_patched_74_run0010_iter0175,164705301692416.0,139756465815552.0,24948835876864.0,490203968.0,291153728.0,199050240.0
10,175,76,v2.5_1203,run0010_iter0175,v2.5_gradient_patched_76_run0010_iter0175,169195622891520.0,149861810831360.0,19333812060160.0,483265632.0,297387680.0,185877952.0
